userId,movieId,rating,predicted,rating_binary_k_1,rating_q_k_1,rating_binary_k_2,rating_q_k_2,rating_binary_k_3,rating_q_k_3,rating_binary_k_4,rating_q_k_4,rating_binary_k_5,rating_q_k_5,rating_binary_k_6,rating_q_k_6,rating_binary_k_7,rating_q_k_7,rating_binary_k_8,rating_q_k_8,rating_binary_k_9,rating_q_k_9,rating_binary_k_10,rating_q_k_10
307,266,3.5,3.613882286537717,4.5,2.0,4.0,3.5,3.5,2.0,4.5,2.5,4.0,4.5,1.5,4.0,3.5,2.0,4.5,4.5,2.0,3.5,2.0,3.0
322,110,3.5,3.4094587398700966,3.5,4.0,4.0,4.0,4.0,4.0,3.5,4.0,3.5,3.5,4.0,4.0,3.0,,3.5,,3.5,,4.0,
354,10,3.5,3.9818569305738105,4.0,4.5,4.0,3.5,4.5,4.5,4.0,4.0,4.0,4.0,3.5,4.0,4.5,,3.5,,4.0,,4.0,
354,34,3.5,4.080910525776597,4.5,4.5,4.0,4.5,4.0,4.0,3.5,3.5,4.0,4.0,4.0,4.0,4.0,,3.5,,4.0,,4.0,
390,590,3.5,4.769245522277144,4.0,4.0,4.5,,,,,,,,,,,,,,,,,
434,10,3.5,4.038754163715108,5.0,3.0,4.0,4.5,3.0,4.0,4.0,3.0,5.0,2.5,5.0,5.0,2.5,5.0,2.5,4.0,3.0,,2.0,
434,34,3.5,3.9668881664002713,4.0,3.0,5.0,4.5,4.5,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.5,5.0,,2.5,
438,223,3.5,3.561374579756765,3.0,5.0,3.5,4.0,3.5,3.0,4.0,3.0,4.0,4.0,4.5,3.5,4.0,4.0,3.5,3.0,5.0,3.5,3.5,3.0
480,246,3.5,3.44400124811044,4.0,4.0,1.0,4.0,2.0,2.5,5.0,3.0,4.0,3.0,4.0,2.0,3.0,3.5,5.0,3.0,2.5,3.5,2.5,2.5
483,160,3.5,2.60632104491881,1.0,3.5,5.0,4.0,3.5,4.0,3.5,4.5,4.0,4.0,4.5,4.0,3.0,3.5,4.0,2.0,3.5,2.0,2.0,2.0
490,1,3.5,3.0056441811871983,4.0,,2.5,,3.5,,2.0,,4.0,,1.5,,,,,,,,,
503,441,3.5,2.5712903142547296,5.0,,4.0,,3.5,,4.5,,3.0,,3.5,,3.5,,4.0,,4.0,,,
570,34,3.5,3.619981046881552,4.0,2.5,4.0,3.5,4.0,4.0,3.5,3.5,3.0,3.0,3.0,4.0,3.5,2.5,2.5,4.0,3.5,3.0,3.0,3.0
590,10,3.5,3.610158811683564,3.0,3.0,5.0,2.5,3.0,3.5,2.0,4.0,4.5,3.0,3.0,2.0,3.5,3.5,4.5,4.0,2.0,4.5,2.0,4.5
599,231,3.5,1.9759974965440048,3.0,3.0,2.5,3.0,2.5,3.5,2.5,2.5,2.0,3.0,2.0,1.5,1.5,2.5,4.0,2.5,3.0,2.0,3.0,1.5
599,610,3.5,2.675748240902638,3.0,3.5,1.5,3.5,4.0,3.0,2.0,2.5,2.5,2.5,2.0,1.5,3.0,4.0,3.0,1.5,3.5,3.5,5.0,2.5
606,110,3.5,3.6202106107063368,2.5,4.0,3.5,4.5,4.5,3.5,3.5,4.0,3.5,3.5,4.0,2.5,2.5,3.5,3.5,3.5,4.0,3.0,4.0,3.0
29,150,4.0,3.8573588496861695,3.5,3.5,4.5,,4.5,,4.0,,,,,,,,,,,,,
40,158,4.0,4.066041724438362,3.0,5.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0
40,224,4.0,3.365732443765027,3.0,5.0,5.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0
42,383,4.0,3.820031747276209,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,5.0,2.0,5.0,5.0
43,454,4.0,3.8469604798190105,5.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0
49,356,4.0,3.4134895562183223,4.0,4.0,4.0,,4.5,,,,,,,,,,,,,,,
100,508,4.0,3.793730283001496,4.5,4.5,4.5,3.5,4.0,1.0,4.0,4.0,3.0,4.5,3.5,4.5,4.5,,4.0,,3.5,,4.5,
103,150,4.0,4.013554037589736,5.0,4.0,4.0,4.0,5.0,4.5,4.0,3.5,3.5,4.5,5.0,5.0,4.0,4.0,4.0,3.5,4.0,4.0,5.0,3.5
136,592,4.0,3.0193511805048527,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0
173,329,4.0,3.4410552854116245,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,,5.0,,3.0,,4.0,,1.0,
189,318,4.0,2.708781140293645,4.0,,4.0,,4.5,,,,,,,,,,,,,,,
226,10,4.0,4.125251271110109,4.5,3.0,2.0,2.0,5.0,3.0,5.0,3.5,4.5,4.5,3.5,3.5,4.0,2.5,2.0,5.0,5.0,4.5,3.0,4.0
282,111,4.0,3.115464320443276,4.0,4.0,4.5,4.5,4.5,4.0,3.5,3.5,3.5,4.5,4.0,4.5,3.5,,4.5,,4.0,,4.0,
290,497,4.0,2.787126652851556,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,5.0,,4.0,
297,47,4.0,2.8522847202110566,4.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,2.0,
305,47,4.0,3.264877952146443,4.5,4.5,5.0,5.0,1.0,3.0,2.5,5.0,3.0,5.0,4.5,4.0,4.0,3.0,5.0,,4.0,,2.5,
309,527,4.0,2.152817186601673,4.5,4.5,4.0,,3.5,,,,,,,,,,,,,,,
313,196,4.0,2.8915897811456386,3.0,4.0,3.0,5.0,3.0,3.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,,5.0,,2.0,
313,253,4.0,2.924212024426624,1.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,,3.0,,5.0,
322,318,4.0,2.8091493312473386,3.5,3.5,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.5,,4.0,,3.5,,3.0,
340,349,4.0,2.9231987059774416,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,4.0,,5.0,,4.0,,4.0,,5.0,
403,180,4.0,3.3053354286496264,5.0,5.0,,,,,,,,,,,,,,,,,,
411,454,4.0,3.122308222075987,5.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0
470,36,4.0,3.8985521344926792,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
470,377,4.0,2.761097874277296,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
520,10,4.0,4.311968836512541,5.0,1.0,5.0,,1.0,,1.0,,3.5,,4.0,,4.5,,4.0,,5.0,,3.5,
526,296,4.0,3.6535503161991976,4.0,,5.0,,,,,,,,,,,,,,,,,
559,364,4.0,3.1863303787020305,4.0,3.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0
559,588,4.0,2.8712413088487723,3.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0
560,367,4.0,2.9888553254517984,4.0,2.5,2.5,2.5,3.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.5,,4.0,
574,150,4.0,4.193387676224554,5.0,5.0,4.0,3.0,5.0,4.0,3.0,,5.0,,5.0,,5.0,,4.0,,3.0,,4.0,
592,587,4.0,4.18559826105233,1.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0
597,125,4.0,3.901804714481259,4.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0
604,14,4.0,3.364751651484848,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0
21,356,4.5,3.42165941632685,3.5,3.0,3.5,3.5,5.0,1.0,4.0,3.0,2.0,5.0,4.0,2.5,3.5,,3.0,,3.0,,2.5,
76,296,4.5,1.81305850064942,0.5,0.5,3.0,0.5,4.0,3.0,3.5,3.5,0.5,0.5,0.5,,1.0,,2.0,,3.5,,3.0,
123,47,4.5,3.347319561387866,4.0,,4.5,,4.0,,4.0,,,,,,,,,,,,,
166,527,4.5,2.454486855815324,4.5,5.0,5.0,5.0,4.5,4.5,5.0,2.5,3.5,4.0,3.5,,3.5,,4.5,,3.5,,4.0,
180,260,4.5,1.808508408379013,3.0,,,,,,,,,,,,,,,,,,,
187,541,4.5,2.496306574679867,4.0,4.0,4.5,4.0,4.0,4.5,1.0,4.0,3.0,3.0,4.5,4.5,4.5,1.0,2.0,,4.0,,1.0,
211,260,4.5,2.792267348421477,4.5,4.0,5.0,,4.0,,4.5,,,,,,,,,,,,,
219,589,4.5,2.6796737174030008,1.5,3.5,4.5,3.5,3.5,4.0,4.5,4.5,0.5,1.5,4.0,3.5,2.0,2.5,3.0,1.5,2.5,3.5,3.0,5.0
220,364,4.5,4.009091231540793,4.5,4.5,5.0,5.0,4.0,5.0,3.5,3.0,4.0,5.0,5.0,4.0,5.0,,4.5,,2.0,,4.0,
226,441,4.5,3.138514997243842,4.5,4.0,5.0,5.0,4.5,3.0,3.5,3.5,2.0,3.0,4.5,3.5,3.0,4.5,5.0,4.5,2.0,2.5,4.0,2.0
227,593,4.5,3.5869639390012407,3.5,4.0,4.0,5.0,5.0,3.5,3.5,,4.0,,5.0,,4.5,,4.0,,4.0,,4.0,
247,480,4.5,3.687287174833216,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,,4.0,,4.5,,3.5,,3.0,
249,111,4.5,4.005810215061987,4.5,4.0,3.5,3.5,5.0,4.0,3.0,3.5,4.5,4.0,3.5,4.0,4.0,3.0,3.5,2.5,3.0,5.0,4.0,3.5
280,1,4.5,4.002904425463162,3.0,4.5,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,4.5,,2.5,,4.0,,4.0,,4.5,
307,553,4.5,2.096477522661217,1.5,4.5,3.5,4.5,4.5,2.5,4.0,4.0,3.0,4.0,2.5,3.0,2.0,3.5,3.5,2.0,4.0,3.0,1.5,4.5
332,318,4.5,2.856807540396662,4.0,4.0,3.5,3.5,4.0,4.0,2.5,3.5,4.0,4.0,4.0,4.0,4.0,,4.5,,3.5,,2.0,
338,296,4.5,3.3112097455449017,5.0,4.5,4.5,,4.0,,5.0,,,,,,,,,,,,,
376,292,4.5,3.4919087251506533,3.5,4.5,3.5,3.5,3.5,5.0,2.0,3.5,2.0,5.0,4.5,,4.0,,3.5,,4.0,,4.5,
396,318,4.5,2.770536003273707,5.0,5.0,0.5,2.0,2.0,4.0,4.0,3.0,3.0,,,,,,,,,,,
400,541,4.5,3.107375680425702,5.0,5.0,4.5,5.0,5.0,,5.0,,5.0,,5.0,,,,,,,,,
418,111,4.5,3.1699292825562697,5.0,4.5,4.0,,3.5,,4.5,,4.5,,4.5,,4.0,,0.5,,,,,
434,356,4.5,3.5802578520366213,4.0,4.0,3.0,4.5,3.0,4.0,4.0,3.0,4.5,5.0,5.0,3.0,4.0,2.5,3.0,5.0,5.0,,5.0,
464,527,4.5,2.9603785919728987,4.5,4.5,5.0,4.0,4.0,5.0,5.0,3.0,1.5,5.0,4.0,4.0,2.5,,5.0,,4.0,,4.5,
480,589,4.5,2.8990860139774552,2.5,3.5,1.0,3.0,3.0,1.0,4.0,2.5,3.0,5.0,2.0,3.0,4.0,2.5,4.0,4.5,3.0,2.0,3.0,2.5
484,160,4.5,3.439641125497159,5.0,4.0,4.5,4.5,4.0,4.5,4.0,4.5,4.0,4.0,5.0,4.5,4.5,,4.0,,4.5,,3.5,
489,110,4.5,3.4187663380098634,0.5,3.0,4.0,4.5,2.0,2.5,2.5,2.5,0.5,4.5,4.0,1.5,1.5,3.0,4.0,3.5,3.5,1.5,3.5,2.0
495,104,4.5,3.1278598731292897,3.0,4.5,4.0,4.5,4.5,4.0,3.5,3.5,4.5,4.0,4.0,3.0,4.0,,4.0,,4.0,,3.0,
522,180,4.5,3.292075674100524,5.0,4.5,3.0,4.0,4.5,3.0,4.5,4.5,3.0,3.0,4.5,,2.5,,4.0,,3.5,,4.0,
525,50,4.5,2.6284965680168333,3.5,3.0,4.0,4.5,4.5,3.5,1.5,3.0,3.5,4.0,4.0,3.5,4.0,4.0,3.5,3.5,4.5,,4.0,
534,165,4.5,3.4798174799187334,4.0,4.0,4.0,3.5,4.5,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.5,4.5,
534,480,4.5,4.293183957653745,4.0,4.0,4.0,4.0,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.5,3.5,3.5,3.5,4.0,
562,527,4.5,2.4310587482155266,4.5,4.0,4.0,3.0,4.5,4.5,3.0,,5.0,,5.0,,5.0,,3.0,,4.0,,4.0,
585,111,4.5,3.906992281650912,5.0,5.0,5.0,,5.0,,3.5,,3.5,,4.5,,,,,,,,,
586,161,4.5,4.377340800643416,5.0,5.0,4.5,,3.5,,4.5,,4.0,,5.0,,4.5,,5.0,,2.5,,4.5,
1,527,5.0,2.7437150847613485,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,4.0,
32,260,5.0,2.4643627133739203,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,
79,480,5.0,4.407589925212087,5.0,,5.0,,4.0,,5.0,,4.0,,,,,,,,,,,
80,593,5.0,3.487492183355541,5.0,4.0,4.0,4.5,4.5,,,,,,,,,,,,,,,
84,509,5.0,4.657616874002374,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0
84,593,5.0,3.7925384977512286,4.0,4.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0
107,590,5.0,5.06259950962194,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0
115,296,5.0,3.406837336913896,2.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,,5.0,,4.0,,5.0,,4.0,
137,111,5.0,3.1551278566735794,3.5,4.0,4.0,3.5,5.0,4.0,4.0,,3.5,,3.5,,3.5,,4.0,,3.5,,4.0,
142,50,5.0,3.866290820372558,3.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,,5.0,,4.0,,3.0,
156,296,5.0,3.155648950533234,4.0,4.0,4.5,3.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.5,4.0,4.0,1.0,1.0,4.0,4.0,4.0
171,1,5.0,4.687858855317348,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,,3.0,,5.0,
177,356,5.0,2.9207116816938523,3.0,5.0,3.0,3.0,5.0,3.0,4.5,2.0,2.5,3.5,5.0,3.0,4.0,4.5,3.0,4.0,4.0,4.0,4.0,3.0
195,235,5.0,3.790424333679135,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,3.0,,4.0,,5.0,
198,47,5.0,3.643699405715772,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,,3.0,
234,588,5.0,3.3684221641865584,3.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,1.0,,4.0,,5.0,,4.0,
330,356,5.0,3.5610671794479805,3.5,3.0,4.0,4.5,3.0,3.5,4.0,3.0,3.5,0.5,4.0,4.0,5.0,3.0,4.0,5.0,3.0,3.0,4.5,3.5
344,586,5.0,4.49660692327649,5.0,4.5,5.0,,4.5,,5.0,,5.0,,,,,,,,,,,
372,50,5.0,3.050749624623096,4.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0
373,296,5.0,2.818631288739523,4.0,1.0,3.0,1.0,5.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,5.0,1.0,5.0,3.0,1.0,4.0,2.0
403,296,5.0,3.578614024461422,5.0,5.0,,,,,,,,,,,,,,,,,,
424,47,5.0,3.098212028941802,4.5,5.0,3.0,,4.0,,3.5,,2.5,,4.5,,5.0,,4.5,,2.0,,,
434,480,5.0,3.611694230247214,4.0,4.0,3.0,4.0,4.0,4.5,4.0,3.0,5.0,2.5,5.0,5.0,3.0,5.0,5.0,3.0,4.5,,3.0,
437,508,5.0,2.464888471224933,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0
452,592,5.0,4.278895991990986,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,,4.0,,4.0,
455,587,5.0,3.1540154566683687,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,
470,292,5.0,3.626914989447819,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0
470,380,5.0,1.9365144716032567,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
498,150,5.0,3.6679501229494793,3.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,,5.0,,3.0,,2.0,
512,110,5.0,4.225679156871821,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,,4.0,,5.0,,4.0,
536,349,5.0,3.273628869628596,2.0,5.0,3.0,5.0,5.0,,3.0,,3.0,,5.0,,1.0,,1.0,,3.0,,1.0,
544,62,5.0,1.6839337259454012,3.0,3.0,4.0,4.0,3.0,3.0,,,,,,,,,,,,,,
574,47,5.0,3.664039099260355,5.0,5.0,3.0,4.0,3.0,3.0,2.0,,5.0,,5.0,,4.0,,4.0,,4.0,,4.0,
589,590,5.0,4.626167017855228,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,,4.0,,5.0,,3.0,,5.0,,5.0,
14,19,1.0,2.776735179551649,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,,2.0,,5.0,,3.0,
58,19,1.0,3.559456864271815,4.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0
58,344,1.0,2.9088024134270043,4.0,3.0,5.0,5.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0
68,357,1.0,3.1927676404322685,1.0,1.5,3.5,3.0,3.0,3.5,5.0,4.0,2.5,3.5,3.0,2.0,4.5,3.0,4.0,3.5,4.0,3.0,3.5,1.0
68,420,1.0,3.2017481683563336,3.5,4.5,3.5,1.0,4.5,4.0,3.0,3.0,1.0,1.5,3.0,4.0,2.0,4.0,2.5,3.5,2.5,3.0,3.0,4.0
71,17,1.0,2.2653181369659467,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,,2.0,,4.0,,4.0,,3.0,,,
81,367,1.0,3.442621947061502,3.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,3.0,3.0,,3.0,,4.0,,2.0,
91,374,1.0,3.9344034243920176,3.0,4.0,4.5,2.0,4.5,4.0,3.0,4.0,4.5,4.0,1.5,3.5,2.5,4.5,4.5,4.5,2.0,3.0,4.0,1.5
100,235,1.0,4.003491022775941,4.5,4.5,4.0,4.0,4.5,1.0,4.5,3.5,4.0,4.5,4.5,4.5,4.5,,4.0,,4.0,,3.5,
110,374,1.0,3.8063960873092335,4.5,4.5,4.5,3.5,3.5,4.0,4.0,,4.0,,4.0,,,,,,,,,
181,191,1.0,3.519124489120353,1.0,3.0,5.0,3.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,3.0
223,34,1.0,3.1625310905570965,4.5,3.5,3.5,3.0,3.5,3.5,3.0,,3.0,,3.0,,3.5,,2.5,,3.0,,1.0,
262,48,1.0,2.9979836965450315,5.0,5.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,
294,255,1.0,2.265806509193549,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0
297,170,1.0,3.5000429593525464,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,
307,434,1.0,1.5877523247292775,4.5,1.5,3.5,3.0,3.5,2.0,4.5,3.5,4.0,4.5,4.5,3.0,2.5,2.0,2.0,3.0,4.5,2.0,2.5,3.0
314,327,1.0,2.839750844746924,2.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0
381,586,1.0,3.1665358848206924,3.5,4.5,4.0,2.5,3.5,4.5,3.5,3.0,3.0,3.5,3.5,3.5,3.0,2.0,4.0,3.5,4.0,3.5,3.5,
428,165,1.0,1.8675156262254704,3.0,2.5,2.0,2.0,3.0,2.5,1.0,3.0,1.5,1.5,2.5,2.5,1.0,3.0,2.5,3.0,2.5,2.0,1.0,3.5
431,158,1.0,4.003648391266734,5.0,3.0,2.5,,3.0,,,,,,,,,,,,,,,
446,168,1.0,3.0433566601230795,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0
474,122,1.0,3.5410023401619384,4.0,2.5,5.0,4.0,5.0,4.0,3.5,4.0,5.0,3.5,4.0,3.0,4.0,3.5,2.0,5.0,4.0,3.0,4.0,3.5
485,231,1.0,3.672982183966429,5.0,5.0,4.0,4.0,5.0,3.0,3.0,,5.0,,4.0,,4.0,,4.0,,5.0,,4.0,
489,160,1.0,2.6467914864413618,1.5,4.5,4.5,2.0,3.0,3.5,3.0,2.0,4.0,3.0,4.0,2.5,3.5,3.0,0.5,2.5,4.5,2.0,4.0,3.5
494,344,1.0,2.3333420422308406,5.0,5.0,5.0,,5.0,,3.0,,2.0,,,,,,,,,,,
500,471,1.0,3.582667764273744,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,,4.0,,1.0,,4.0,,3.0,
536,357,1.0,3.318538054196873,1.0,5.0,3.0,5.0,2.0,,1.0,,3.0,,3.0,,5.0,,3.0,,5.0,,5.0,
559,374,1.0,4.283439326731158,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0
584,193,1.0,3.473003968149347,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0
597,485,1.0,3.779384317600665,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0
602,586,1.0,4.16419591016181,3.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0
603,110,1.0,3.8298711363287534,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
604,19,1.0,2.909599037911491,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
608,519,1.0,2.543385322705601,0.5,0.5,2.0,2.0,3.0,3.5,5.0,2.0,3.0,0.5,2.5,4.0,1.0,3.0,2.5,4.5,2.5,0.5,2.0,3.5
11,376,2.0,3.812610782110624,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,,4.0,,3.0,
27,158,2.0,4.191923363436255,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,,4.0,,4.0,,5.0,,3.0,
81,364,2.0,3.0121861105163097,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,,1.0,,3.0,,2.0,
109,315,2.0,2.4453532567189296,4.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0
132,1,2.0,2.995664417727119,4.0,2.5,2.0,4.0,4.5,2.5,2.0,1.5,2.0,3.0,2.0,2.0,3.5,4.0,4.0,3.0,4.0,2.0,3.0,
135,329,2.0,3.8592902760296295,1.0,3.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,,3.0,,5.0,
136,329,2.0,3.967019721944295,5.0,2.0,4.0,3.0,1.0,5.0,3.0,5.0,5.0,2.0,1.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,3.0
230,34,2.0,2.983953521253804,3.0,2.0,3.0,3.0,2.5,3.0,3.0,3.5,2.5,,2.0,,4.0,,1.0,,2.0,,3.0,
274,48,2.0,4.293617703498734,3.5,3.5,3.5,3.5,3.5,4.0,4.0,4.0,4.0,4.0,2.0,4.5,4.0,4.0,4.0,3.5,4.5,4.0,4.5,3.5
294,357,2.0,2.1554480617844027,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0
297,338,2.0,3.156887197942842,1.0,1.0,5.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,
